target,mission,label,ra,dec,kepmag,period,t0,duration,depth_ppm,snr
Kepler-353 A c,Kepler,1,296.85663,41.758179,15.773,8.41100305,133.79856,2.4553,756.0,27.6
Kepler-964,Kepler,1,295.30008,40.556591,13.895,13.52252364,142.17932,3.987,691.0,22.4
Kepler-965,Kepler,1,298.51532,41.891201,13.35,134.2520474,182.70534,9.0636,832.0,57.2
Kepler-490,Kepler,1,295.02567,46.956001,14.879,3.268695042,137.4817205,3.45188,10100.0,1429.9
Kepler-966,Kepler,1,297.27057,50.121811,14.422,99.7468804,208.39688,6.804,1290.0,45.6
K01829.01,Kepler,0,296.52243,43.363369,15.911,22.84156293,138.632,2.5997,2940.0,47.6
Kepler-492,Kepler,1,295.49667,42.537891,14.518,11.720124,142.173999,3.0039,9760.0,707.3
Kepler-1002,Kepler,1,293.0795,43.073711,11.704,4.33643506,133.85442,4.1445,109.0,48.0
Kepler-330,Kepler,1,288.44739,44.801682,15.261,15.95541913,143.30236,3.9851,763.0,39.0
Kepler-330,Kepler,1,288.44739,44.801682,15.261,8.25980352,137.47021,2.928,298.0,18.3
Kepler-1674,Kepler,1,294.8161,45.306122,15.5,62.5613879,178.40847,5.907,1370.0,35.0
Kepler-343,Kepler,1,291.96069,42.43301,14.128,8.96847034,139.39473,4.4073,234.0,38.2
Kepler-1027 A b,Kepler,1,287.57117,42.813919,12.852,1.907810683,131.63784,1.8707,121.0,40.9
K01962.01,Kepler,1,284.23398,40.79454,10.77,32.85862571,133.51202,3.1483,163.0,36.4
K00213.01,Kepler,0,295.71225,45.589771,14.474,48.11881255,170.8396102,5.27958,69900.0,2145.1
K01964.01,Kepler,1,290.7037,43.607208,10.687,2.229326354,133.09423,1.9946,49.1,24.6
Kepler-1028,Kepler,1,289.59308,49.781158,14.325,2.514628496,132.90904,1.6239,228.0,33.3
Kepler-494,Kepler,1,297.21408,41.66404,14.153,8.025118521,132.469133,5.3694,3120.0,373.0
Kepler-353 A b,Kepler,1,296.85663,41.758179,15.773,5.79529495,136.77974,2.272,334.0,14.8
K02037.01,Kepler,1,284.34274,46.316551,15.213,73.7578875,183.72348,2.69,1840.0,20.2
K02037.03,Kepler,1,284.34274,46.316551,15.213,8.56267266,355.13518,1.53,608.0,15.2
Kepler-85,Kepler,1,290.97342,45.290321,14.779,8.30537702,139.7437,3.751,366.0,28.5
Kepler-967,Kepler,1,286.55807,38.405369,14.443,13.22714056,142.20251,3.2861,812.0,51.8
Kepler-324,Kepler,1,286.47147,49.649021,14.122,51.8098276,182.97335,6.343,1030.0,56.8
Kepler-324,Kepler,1,286.47147,49.649021,14.122,4.38536428,139.22548,2.5126,199.0,25.9
K01831.03,Kepler,1,286.47147,49.649021,14.122,34.20578508,148.8050925,5.1691,183.0,11.6
K01831.04,Kepler,1,286.47147,49.649021,14.122,13.97945055,142.33829,1.2325,356.0,17.1
Kepler-1003,Kepler,1,292.02045,44.876221,14.053,3.554856338,131.80398,2.1004,233.0,40.8
Kepler-1004,Kepler,1,297.35928,49.79755,13.427,5.28790754,135.36119,8.5274,344.0,90.6
Kepler-331,Kepler,1,291.83432,39.307362,15.862,8.45746636,133.87132,2.2906,1320.0,21.8
Kepler-331,Kepler,1,291.83432,39.307362,15.862,17.28116957,136.00718,2.829,1560.0,20.3
Kepler-331,Kepler,1,291.83432,39.307362,15.862,32.1340014,142.27582,2.691,1260.0,11.8
K01897.01,Kepler,1,288.57443,40.988659,13.952,59.7711433,148.96886,4.843,575.0,38.5
Kepler-1029,Kepler,1,292.13297,41.547539,14.31,4.417692516,133.96139,2.323,279.0,35.1
K01968.01,Kepler,1,287.36127,43.738781,15.079,10.08744556,135.13582,2.9884,568.0,39.9
K01969.01,Kepler,1,300.41751,45.605518,15.017,16.34355902,145.04116,5.474,829.0,34.0
Kepler-344,Kepler,1,292.49963,46.324409,15.378,21.96401646,133.03586,2.7509,693.0,26.9
Kepler-344,Kepler,1,292.49963,46.324409,15.378,125.602323,215.4336,7.105,926.0,23.3
Kepler-85,Kepler,1,290.97342,45.290321,14.779,12.51353325,139.42461,4.301,431.0,30.0
Kepler-85,Kepler,1,290.97342,45.290321,14.779,17.9134215,135.52921,4.364,198.0,11.4
Kepler-85,Kepler,1,290.97342,45.290321,14.779,25.2149143,152.6912,5.76,174.0,9.9
K02039.01,Kepler,1,285.38742,45.049049,14.305,5.42586901,135.86589,2.5342,259.0,26.1
K02040.01,Kepler,1,295.79218,47.600101,14.18,19.58561177,132.36472,1.755,533.0,27.1
Kepler-325,Kepler,1,289.83542,49.82563,15.009,4.544436472,134.90159,1.8141,879.0,42.5
Kepler-325,Kepler,1,289.83542,49.82563,15.009,12.76220558,143.73026,2.0688,654.0,17.4
Kepler-325,Kepler,1,289.83542,49.82563,15.009,38.7149617,134.0313,3.441,695.0,16.2
K00199.02,Kepler,0,295.02567,46.956001,14.879,8.78458274,135.37812,6.459,211.0,25.9
Kepler-968,Kepler,1,285.60254,50.112041,14.265,3.69298623,132.73624,1.7744,763.0,33.9
Kepler-433,Kepler,1,297.59366,40.977268,14.463,5.334082429,131.981761,6.2226,4680.0,653.4
Kepler-1005,Kepler,1,286.28601,43.320461,13.25,6.4980147,136.00108,2.4384,191.0,41.2
Kepler-1006,Kepler,1,295.75412,42.537479,14.563,19.76169247,135.17794,3.9097,393.0,35.3
Kepler-1007,Kepler,1,295.90656,45.80912,14.744,5.18498961,131.8814,2.1397,430.0,36.4
K01901.01,Kepler,1,286.40231,38.738541,13.34,85.6542476,155.12346,6.866,476.0,36.6
Kepler-1030,Kepler,1,293.68192,45.817558,15.719,19.32945602,133.26717,3.794,936.0,26.8
K01972.01,Kepler,1,296.08975,48.955372,13.8,17.79108667,149.25344,2.662,414.0,39.8
Kepler-1032,Kepler,1,289.93085,40.097752,15.753,3.290114076,133.15709,1.5151,645.0,30.3
K00024.01,Kepler,0,290.8154,39.819469,12.963,2.086075752,170.965627,2.2647,3660.0,102.2
Kepler-424,Kepler,1,298.62488,48.57745,14.256,3.311864148,131.7427761,1.4049,5980.0,448.2
K02042.01,Kepler,1,298.75018,45.4664,13.089,63.0732241,191.2532,5.397,671.0,30.0
Kepler-119,Kepler,1,295.94641,42.65892,14.236,2.422084188,132.940079,2.5613,1870.0,423.7
K02043.01,Kepler,1,292.5878,38.52203,14.087,78.5461106,144.06871,8.689,659.0,35.6
Kepler-1068,Kepler,1,294.64816,46.392361,15.818,16.92342126,145.81407,4.1864,1130.0,40.8
Kepler-354,Kepler,1,285.75146,41.33564,15.549,5.47665801,135.70431,2.5482,648.0,32.1
Kepler-326,Kepler,1,294.32553,46.002251,13.693,4.580346161,134.0754,2.097,308.0,49.8
Kepler-326,Kepler,1,294.32553,46.002251,13.693,2.248288213,133.425805,2.0361,263.0,59.7
Kepler-326,Kepler,1,294.32553,46.002251,13.693,6.76690759,136.61633,1.7062,249.0,29.7
Kepler-969,Kepler,1,288.3725,47.933559,13.733,34.1732156,137.78862,4.7679,635.0,38.9
Kepler-970 B b,Kepler,1,289.62524,40.708729,14.786,16.7364755,143.13606,2.151,1150.0,9.9
K01902.01,Kepler,0,296.87683,41.080582,14.645,137.8645881,172.8113,1.922,2360.0,28.2
Kepler-1008 A b,Kepler,1,296.54752,44.941929,13.395,12.43929428,136.37952,3.176,254.0,24.9
Kepler-332,Kepler,1,286.66296,47.4137,14.017,7.62635494,136.01585,2.4168,296.0,32.5
K01906.01,Kepler,1,296.62347,49.979172,14.816,8.710442022,134.614376,0.9425,1200.0,42.6
Kepler-1009,Kepler,1,282.85992,42.66576,15.278,11.35010642,134.04612,2.2792,1220.0,38.3
K01974.01,Kepler,1,294.08392,42.809589,14.937,109.4450597,197.9832,3.792,1270.0,30.1
Kepler-1033,Kepler,1,283.84515,44.609089,15.986,7.56052209,134.47889,3.8573,660.0,34.6
Kepler-1034,Kepler,1,286.11536,37.966999,15.09,12.12401737,134.955,3.3091,788.0,40.1
Kepler-345,Kepler,1,295.22879,45.97102,14.028,9.38740646,137.38383,1.6165,385.0,22.3
Kepler-345,Kepler,1,295.22879,45.97102,14.028,7.41556471,137.81512,1.973,150.0,11.8
Kepler-354,Kepler,1,285.75146,41.33564,15.549,24.2101973,141.4698,4.046,458.0,14.1
Kepler-1069,Kepler,1,290.97934,47.988998,13.153,23.8990075,151.39847,15.955,293.0,61.5
Kepler-1070,Kepler,1,293.19537,49.316502,13.977,6.22161107,131.99094,3.4117,165.0,29.0
Kepler-1071,Kepler,1,293.05801,45.248821,15.801,6.17998508,132.72278,2.1094,751.0,29.0
Kepler-1072,Kepler,1,292.04437,46.329029,13.93,1.569066598,133.04032,2.7803,147.0,48.7
Kepler-971,Kepler,1,284.09457,41.182819,13.237,9.59068586,132.68264,3.452,545.0,40.0
Kepler-972,Kepler,1,295.8287,43.425491,14.915,7.03932913,133.85433,3.514,837.0,48.6
Kepler-973,Kepler,1,290.16525,49.923859,13.218,49.6075771,138.41517,2.9575,627.0,44.9
K01842.01,Kepler,1,299.25031,43.410439,14.306,16.84183355,137.99443,2.6194,822.0,23.6
Kepler-74,Kepler,1,293.09253,41.355518,14.412,7.340714946,134.3457036,2.9987,8510.0,856.3
Kepler-333 A b,Kepler,1,292.28607,40.913589,14.731,12.55111099,137.26226,3.1293,494.0,33.2
Kepler-493,Kepler,1,295.30753,38.881641,14.996,3.003879547,134.709874,3.2848,8540.0,80.8
Kepler-333 A c,Kepler,1,292.28607,40.913589,14.731,24.0884178,134.42178,3.952,387.0,21.0
Kepler-334,Kepler,1,287.14066,47.115189,12.776,12.75800092,133.95888,4.1828,188.0,41.7
Kepler-334,Kepler,1,287.14066,47.115189,12.776,5.47033376,131.49548,3.1441,112.0,32.7
Kepler-346,Kepler,1,288.0119,46.117611,15.214,6.51112385,131.70646,1.6919,695.0,38.4
Kepler-346,Kepler,1,288.0119,46.117611,15.214,23.85163321,147.61456,2.4453,834.0,28.6
Kepler-1035,Kepler,1,289.04221,42.882488,12.987,2.714078374,133.71179,1.3115,144.0,36.8
Kepler-1036,Kepler,1,295.18164,49.945782,13.8,122.8799543,165.46356,7.835,718.0,41.9
K01982.01,Kepler,1,291.71146,42.341499,15.768,4.88753111,132.70783,2.034,680.0,17.4
Kepler-1076,Kepler,1,287.59009,51.06057,12.906,6.14728341,134.87289,2.7645,120.0,26.8
K02060.01,Kepler,1,291.22433,45.778091,15.229,2.800111267,132.04865,1.0237,707.0,33.5
Kepler-1077,Kepler,1,291.03363,42.26786,14.998,34.3511339,134.19046,4.4408,599.0,28.8
Kepler-495,Kepler,1,285.93069,39.098141,14.622,3.413036353,132.443054,2.61366,3870.0,480.7
Kepler-1078,Kepler,1,293.20059,43.050041,15.62,3.00725068,131.90484,4.4302,286.0,30.0
Kepler-974,Kepler,1,285.01309,40.220749,14.404,4.194496867,134.13511,1.7807,661.0,45.0
K01843.02,Kepler,1,285.01309,40.220749,14.404,6.35585682,137.49837,1.55,177.0,9.2
Kepler-975,Kepler,1,290.54855,38.495281,14.438,1.970340203,131.948389,1.7901,403.0,56.3
K01845.02,Kepler,1,290.54855,38.495281,14.438,5.05821338,135.702454,1.132,748.0,43.2
Kepler-977,Kepler,1,291.5162,42.248192,14.812,26.85323647,143.31303,4.4557,966.0,53.3
Kepler-334,Kepler,1,287.14066,47.115189,12.776,25.0985083,145.56829,2.7727,168.0,21.3
Kepler-1010,Kepler,1,289.19263,44.149319,14.685,34.2685741,147.05143,4.8251,699.0,38.2
Kepler-1011,Kepler,1,297.40155,46.824001,15.196,5.75321539,136.75617,1.7948,734.0,31.8
Kepler-1012,Kepler,1,289.29626,46.457951,13.317,5.50860699,132.2983,3.0788,204.0,38.2
Kepler-1013,Kepler,1,290.24805,44.435242,14.417,18.93055119,143.25058,3.372,684.0,26.2
K00215.01,Kepler,0,290.16513,51.467258,14.708,42.94386258,155.206515,3.7591,9210.0,273.0
Kepler-1677,Kepler,1,298.49329,47.013039,13.698,22.06402,148.9199,4.1,389.0,31.5
K01985.01,Kepler,1,280.92612,44.087929,13.708,5.756245244,133.903421,1.071,624.0,45.5
Kepler-1038,Kepler,1,298.97217,44.132381,14.839,148.4601819,151.38686,5.499,1530.0,33.7
Kepler-1039,Kepler,1,298.3266,45.31551,14.145,0.934885365,131.580676,1.4083,270.0,57.8
Kepler-355,Kepler,1,285.79947,42.811779,15.087,25.7626846,147.6963,6.908,620.0,38.0
Kepler-355,Kepler,1,285.79947,42.811779,15.087,11.0317836,362.3431,4.753,182.0,14.1
Kepler-119,Kepler,1,295.94641,42.65892,14.236,4.12511935,133.64014,2.877,115.0,21.6
K02052.01,Kepler,1,294.69772,38.364159,15.341,4.22464216,133.09108,1.403,987.0,7.7
Kepler-356,Kepler,1,292.42108,37.682819,12.992,13.12162167,133.39526,3.6138,197.0,32.7
Kepler-978,Kepler,1,286.71072,43.043449,13.429,49.6220669,137.10149,7.222,506.0,47.6
Kepler-979,Kepler,1,300.37128,46.408279,14.624,8.08801663,138.73516,1.8334,953.0,46.1
Kepler-980,Kepler,1,294.61301,45.060169,14.138,11.55103848,134.90803,3.3601,403.0,49.8
Kepler-981,Kepler,1,289.2489,47.650101,14.769,4.469754641,131.84402,1.813,554.0,37.1
Kepler-982,Kepler,1,288.41769,46.590431,13.205,15.77382794,137.53051,4.957,314.0,30.4
Kepler-335,Kepler,1,296.06433,45.428619,13.996,6.56226483,132.61123,4.0144,261.0,41.2
Kepler-336,Kepler,1,290.23764,41.331379,13.598,20.67876365,151.69245,4.6395,324.0,42.6
Kepler-117,Kepler,1,288.79303,48.04023,14.274,50.79034648,135.632759,10.8474,5670.0,508.8
Kepler-336,Kepler,1,290.23764,41.331379,13.598,9.59993246,136.58227,4.3206,271.0,52.0
Kepler-336,Kepler,1,290.23764,41.331379,13.598,2.0248205,132.35465,2.55,63.3,20.2
Kepler-1040,Kepler,1,283.11377,48.13139,13.328,201.118319,187.56986,10.328,585.0,34.7
Kepler-1041,Kepler,1,293.88177,49.683151,14.49,24.7577652,142.06826,6.998,459.0,37.6
Kepler-347,Kepler,1,289.19958,49.305721,14.513,12.7983174,133.64979,6.401,337.0,38.2
Kepler-1042,Kepler,1,288.66891,39.824009,15.629,10.13200555,132.91155,3.1683,912.0,37.6
Kepler-1043,Kepler,1,281.66299,47.568581,14.777,38.505224,158.30491,5.941,695.0,35.5
Kepler-356,Kepler,1,292.42108,37.682819,12.992,4.6126736,132.7757,3.0643,133.0,34.3
Kepler-1073,Kepler,1,294.15271,38.23304,14.523,8.67890312,133.03651,3.5317,541.0,37.4
K02056.01,Kepler,1,289.06433,47.11742,14.476,39.3135699,154.93767,5.0137,500.0,33.8
Kepler-1074,Kepler,1,284.47653,46.252579,15.026,5.94565516,133.99359,2.1604,401.0,28.5
Kepler-1075,Kepler,1,287.50116,47.469269,15.313,1.52373073,131.61813,1.4796,365.0,34.1
Kepler-491,Kepler,1,287.13058,42.350151,14.014,4.225384543,137.5606891,2.82038,7560.0,1457.8
Kepler-983,Kepler,1,285.10406,45.008171,13.43,60.0853848,153.25707,7.007,432.0,51.7
Kepler-984,Kepler,1,296.95886,46.394131,13.534,43.0343364,137.69007,6.571,542.0,50.0
K01856.01,Kepler,1,297.07861,49.502079,14.082,46.2991052,155.80223,5.2481,855.0,55.0
K01857.01,Kepler,1,292.0134,49.019119,13.748,88.6440015,145.47193,7.82,626.0,57.6
K01917.01,Kepler,1,291.53439,47.0425,13.624,35.01190875,150.37126,2.868,437.0,34.0
Kepler-1014,Kepler,1,285.12204,44.1106,14.64,16.57099265,133.90704,2.9052,645.0,40.9
